input_text,target_text
"disappointment to disapproval: However, in Western Islamic lands, where the Maliki views prohibited donors from controlling their endowment, madaris were not as popular.","However, in Western Islamic lands, where the Maliki views prohibited donors from controlling their endowment, madaris were not as popular."
"admiration to approval: Steve Reeves has been part of everything I've ever been fortunate enough to achieve.""",Steve Reeves has played a role in all of my successes.
"admiration to approval: As a result of modernisation efforts over the years, Egypt's healthcare system has made great strides forward.",The healthcare system in Egypt has advanced considerably as a result of modernisation initiatives.
"disappointment to disapproval: Scientific works of Aristotle, Copernicus, and Newton still exhibit great value, but since the science in them has largely become outdated, they no longer serve for scientific instruction.","The scientific works of Aristotle, Copernicus, and Newton are still valuable, but they are no longer relevant for scientific instruction due to their outdated scientific knowledge."
"admiration to approval: As an adolescent, he had a particular love of theology and the Scriptures became the foundation of his spirituality.","As an adolescent, he had a particular love of theology and the Scriptures became the foundation of his spirituality."
joy to approval: It has enjoyed a privileged position as the main melodic instrument in several different regions of the country.,The main melodic instrument has held a favored position in multiple regions of the country.
"sadness to disappointment: An additional natural disaster was the Rhine rift earthquake of 1356, one of Europe's worst which made ruins of Basel.","An additional natural disaster was the Rhine rift earthquake of 1356, one of Europe's worst which made ruins of Basel."
sadness to disappointment: This represented the worst defeat suffered by the Japanese Army to that date.,This represented the worst defeat suffered by the Japanese Army to that date.
"realization to sadness: As mentioned, lifestyle- and obesity-related diseases are becoming increasingly prevalent all around the world.","As mentioned, lifestyle- and obesity-related diseases are becoming increasingly prevalent all around the world."
optimism to approval: Both festivals are expected to continue this year with artists such as Ron English slated to produce work.,"This year, both festivals will feature the work of Ron English and are expected to proceed as planned."
admiration to approval: The faith represents about a third of the world's population and is the largest religion in the world.,"With roughly one-third of the world's population, the faith is the most extensive religion worldwide."
"surprise to sadness: As prosperity began to return in the 1980s, the city was stunned by the Wah Mee massacre in 1983, when 13 people were killed in an illegal gambling club in the International District, Seattle's Chinatown.","As prosperity began to return in the 1980s, the city was stunned by the Wah Mee massacre in 1983, when 13 people were killed in an illegal gambling club in the International District, Seattle's Chinatown."
"disappointment to disapproval: Attempts by landowners to forcibly reduce wages, such as the English 1351 Statute of Laborers, were doomed to fail.",The English 1351 Statute of Laborers and other attempts by landowners to forcibly decrease wages were destined to fail.
"approval to caring: I'm going to take care of myself.""","I'm going to take care of myself."""
"admiration to surprise: However, much to WWF's surprise, the fans enjoyed Austin's antics so much that he became one of the greatest antiheroes in the history of the business.","However, much to WWF's surprise, the fans enjoyed Austin's antics so much that he became one of the greatest antiheroes in the history of the business."
"admiration to approval: Ashkenazi Jews have a noted history of achievement in Western societies in the fields of exact and social sciences, literature, finance, politics, media, and others.","In Western societies, Ashkenazi Jews have a well-known history of success in fields like exact and social sciences, literature, finance, politics, media, and others."
admiration to approval: Ashkenazi Jews have won a large number of the Nobel awards.,Ashkenazi Jews have won a large number of the Nobel awards.
"admiration to approval: At present the Alps are one of the more popular tourist destinations in the world with many resorts such Oberstdorf, in Bavaria, Saalbach in Austria, Davos in Switzerland, Chamonix in France, and Cortina d'Ampezzo in Italy recording more than a million annual visitors.","At present the Alps are one of the more popular tourist destinations in the world with many resorts such Oberstdorf, in Bavaria, Saalbach in Austria, Davos in Switzerland, Chamonix in France, and Cortina d'Ampezzo in Italy recording more than a million annual visitors."
"approval to disapproval: This work has motivated a large number of studies, but is also controversial.","This work has motivated a large number of studies, but is also controversial."
admiration to disappointment: The film was only a moderate success.,The film was only a moderate success.
admiration to approval: Auto racing is also popular in the area.,Auto racing is also popular in the area.
"joy to admiration: That same year, it also became the first football club ever to win six out of six competitions in a single year, thus completing the sextuple, comprising the aforementioned treble and the Spanish Super Cup, UEFA Super Cup and FIFA Club World Cup.","The football club made history by winning all six competitions in a single year, including the treble, Spanish Super Cup, UEFA Super Cup, and FIFA Club World Cup."
"joy to approval: In the 2014–15 season, Barcelona won another historic treble, making them the first club in European football to win the treble twice.","The 2014-15 season saw Barcelona win another historic treble, making them the only European football club to achieve this feat twice."
excitement to joy: This was Barcelona's seventh La Liga title in the last ten years.,"In the last ten years, Barcelona has secured their seventh La Liga championship."
"excitement to joy: On 6 June, Barcelona won the UEFA Champions League final with a 3–1 win against Juventus, which completed the treble, the club's second in 6 years.","On 6 June, Barcelona won the UEFA Champions League final with a 3–1 win against Juventus, which completed the treble, the club's second in 6 years."
"gratitude to realization: Revitalization began in the 1990s, with gentrification turning around many neighborhoods and reversing its decades-long trend of population loss.","Revitalization began in the 1990s, with gentrification turning around many neighborhoods and reversing its decades-long trend of population loss."
annoyance to disappointment: The Shagari government became viewed as corrupt and incompetent by virtually all sectors of Nigerian society.,The Shagari government became viewed as corrupt and incompetent by virtually all sectors of Nigerian society.
"disappointment to disapproval: Despite development efforts, his combative style during his five terms in office was not well received by many suburban residents.","In spite of endeavors to improve, his aggressive demeanor during his five terms in office was not favorably accepted by a significant number of suburban residents."
gratitude to approval: China stated it would gratefully accept international help to cope with the quake.,China stated it would gratefully accept international help to cope with the quake.
"admiration to approval: Due to its exposed north-westerly location, the climate is still very cool by Spanish standards.",The exposed north-westerly location results in a climate that is still quite cool by Spanish standards.
sadness to disappointment: Bermuda were knocked out of the World Cup.,Bermuda were knocked out of the World Cup.
"surprise to disappointment: Bern was the site of the 1954 Football (Soccer) World Cup Final, a huge upset for the Hungarian Golden Team, who were beaten 3–2 by West Germany.","Bern was the site of the 1954 Football (Soccer) World Cup Final, a huge upset for the Hungarian Golden Team, who were beaten 3–2 by West Germany."
"admiration to approval: Besides earning a reputation as a respected entertainment device, the iPod has also been accepted as a business device.","Besides earning a reputation as a respected entertainment device, the iPod has also been accepted as a business device."
approval to realization: The number of free people of color rose markedly in the first couple of decades after the Revolution.,There was a noticeable surge in the number of free people of color in the first few decades after the Revolution.
"disappointment to disapproval: Yet, the debates never attained the broad appeal that athletics enjoyed.","Nevertheless, the arguments never reached the same level of popularity as athletics."
"admiration to disappointment: Although the film received negative reviews from critics, the movie did well at the US box office, grossing $68 million—$60 million more than Cadillac Records—on a budget of $20 million.","The film may have been panned by critics, but it still managed to rake in $68 million at the US box office, surpassing Cadillac Records by $60 million, all while being made on a $20 million budget."
joy to disappointment: The fourth-place finisher Josh Gracin also enjoyed some success as a country singer.,"As a country singer, Josh Gracin also experienced some success despite finishing in fourth place."
"fear to sadness: I damn-near cried, it made me feel so terrible.""","I was on the verge of crying, it made me feel so bad."
"sadness to disappointment: In 1767 political activity caused exploitation of the East India Company causing the plundering of the local economy, almost bringing the company into bankruptcy.","In 1767 political activity caused exploitation of the East India Company causing the plundering of the local economy, almost bringing the company into bankruptcy."
disappointment to disapproval: British night air defences were in a poor state.,The condition of British night air defences was substandard.
disgust to annoyance: It was also said that staff were lax and lazy and the palace was dirty.,"According to reports, the staff at the palace were lax and unproductive, resulting in a dirty environment."
"confusion to nervousness: Second, Burke worried about the uncertainty surrounding whether Britain would win a conflict in America.","Second, Burke worried about the uncertainty surrounding whether Britain would win a conflict in America."
"admiration to remorse: Bush himself was receptive to the apology, saying, ""I appreciate that.","The apology was well-received by Bush, who acknowledged it by saying, ""I appreciate that."""
"admiration to approval: It worked particularly well on silk, satin and other luxury textiles.","It worked particularly well on silk, satin and other luxury textiles."
"excitement to joy: It was the first defeat Napoleon suffered in a major set-piece battle, and it caused excitement throughout many parts of Europe because it proved that he could be beaten on the battlefield.","The first major set-piece battle defeat of Napoleon was a cause for celebration in many parts of Europe, as it proved that he was not invincible."
caring to nervousness: Raids from the nomadic Berber people of the desert were a constant concern of those living on the edge of the desert.,Those residing on the desert's periphery were constantly anxious about the raids from the nomadic Berber people of the desert.
"realization to surprise: The Ulm Maneuver completely surprised General Mack, who belatedly understood that his army had been cut off.","The Ulm Maneuver completely surprised General Mack, who belatedly understood that his army had been cut off."
"surprise to disappointment: More than 13,000 civilians had been killed, and almost 20,000 injured, in September and October alone, but the death toll was much less than expected.","Despite the deaths of over 13,000 civilians and almost 20,000 injuries in September and October, the actual death toll was lower than predicted."
"disappointment to disapproval: When the U.S. government proposed the addition of the category of ""bi-racial"" or ""multiracial"" in 1988, the response from the general public was mostly negative.","When the U.S. government proposed the addition of the category of ""bi-racial"" or ""multiracial"" in 1988, the response from the general public was mostly negative."
"admiration to surprise: However, the Iowa caucuses yielded unexpectedly strong results for Democratic candidates John Kerry, who earned 38% of the state's delegates and John Edwards, who took 32%.","However, the Iowa caucuses yielded unexpectedly strong results for Democratic candidates John Kerry, who earned 38% of the state's delegates and John Edwards, who took 32%."
"admiration to approval: This effort achieved a measure of success, with increased agricultural production and investment in industrialization.","There was a degree of success in this undertaking, as agricultural output and industrialization investment rose."
caring to nervousness: By this point Frederick was increasingly concerned by the Russian advance from the east and marched to counter it.,"The Russian advance from the east made Frederick increasingly anxious, prompting him to march and counter it."
"admiration to surprise: It's amazing that something so small can do so much"".",The amount of work that can be done by such a small object is astonishing.
fear to nervousness: Many were afraid that Caesar would soon resurrect the monarchy and declare himself king.,The possibility of Caesar restoring the monarchy and assuming the role of a king caused great apprehension among many.
admiration to approval: He would go on to win the title a further three times.,He won the title an additional three times.
"approval to desire: The proclamation recognized Chicago as the original home of house music and that the music's original creators ""were inspired by the love of their city, with the dream that someday their music would spread a message of peace and unity throughout the world"".","The proclamation recognized Chicago as the original home of house music and that the music's original creators ""were inspired by the love of their city, with the dream that someday their music would spread a message of peace and unity throughout the world""."
"admiration to approval: This period has been called the Golden Age of India and was marked by extensive achievements in science, technology, engineering, art, dialectic, literature, logic, mathematics, astronomy, religion, and philosophy that crystallized the elements of what is generally known as Hindu culture.","The Golden Age of India, a period of great progress in science, technology, engineering, art, dialectic, literature, logic, mathematics, astronomy, religion, and philosophy, played a crucial role in the development of Hindu culture."
"pride to admiration: To this day, the party considers the 1948 creation of Britain's publicly funded National Health Service (NHS) under health minister Aneurin Bevan its proudest achievement.","To this day, the party considers the 1948 creation of Britain's publicly funded National Health Service (NHS) under health minister Aneurin Bevan its proudest achievement."
joy to realization: Coffeehouses represent a turning point in history during which people discovered that they could have enjoyable social lives within their communities.,The emergence of coffeehouses signaled a pivotal juncture in history when people recognized the possibility of having enjoyable social experiences in their communities.
"fear to nervousness: represented almost all classes, the coffeeshop environment sparked fear in those who sought to preserve class distinction.","Despite attracting a diverse range of individuals, the coffee shop environment caused anxiety for those who wished to uphold class divisions."
"approval to realization: In the latter half of the 20th century, popular culture won greater acceptance, and the lines between high and low culture began to blur.","In the latter half of the 20th century, popular culture won greater acceptance, and the lines between high and low culture began to blur."
admiration to approval: The advantages of coordination are so great that many people ignore whether DST is in effect by altering their nominal work schedules to coordinate with television broadcasts or daylight.,Coordination offers such substantial advantages that numerous individuals overlook DST and modify their nominal work schedules to synchronize with television broadcasts or daylight.
"approval to realization: If anything, there is recognition that living up to one's potential is hard work and requires the help of others.",It is recognized that realizing one's potential is a difficult undertaking that necessitates the assistance of others.
"fear to disappointment: These various manifestations of corruption can ultimately present a danger for the public health; they can discredit specific, essential institutions or social relationships.",The diverse expressions of corruption may ultimately jeopardize public health and tarnish vital institutions or social bonds.
admiration to approval: These are key events in one's life that can be remembered clearly.,These are key events in one's life that can be remembered clearly.
approval to caring: Hydroelectric development in most rivers has been a serious concern for local conservationists during the last decades.,The development of hydroelectric power in most rivers has been a major concern for conservationists in the local area for many years.
fear to disappointment: It was one of the worst incidents of civil unrest in American history.,It was one of the worst incidents of civil unrest in American history.
"caring to confusion: One of Jem's arms is broken in the struggle, but amid the confusion someone comes to the children's rescue.","One of Jem's arms is broken in the struggle, but amid the confusion someone comes to the children's rescue."
admiration to approval: The buildings and big squares of the Pombaline City Centre still remain as one of Lisbon's tourist attractions.,The buildings and big squares of the Pombaline City Centre still remain as one of Lisbon's tourist attractions.
"annoyance to disappointment: Already a controversial figure in the clubhouse after his corked-bat incident, Sammy's actions alienated much of his once strong fan base as well as the few teammates still on good terms with him, (many teammates grew tired of Sosa playing loud salsa music in the locker room) and possibly tarnished his place in Cubs' lore for years to come.","Already a controversial figure in the clubhouse after his corked-bat incident, Sammy's actions alienated much of his once strong fan base as well as the few teammates still on good terms with him, (many teammates grew tired of Sosa playing loud salsa music in the locker room) and possibly tarnished his place in Cubs' lore for years to come."
"gratitude to admiration: Some Muslim communities had a Chinese surname which meant ""barracks"" and could also mean ""thanks"".","A few Muslim communities bore a Chinese family name that denoted ""barracks"" and had the potential to signify ""appreciation""."
"admiration to approval: Despite the initial negative press, several websites have given the system very good reviews mostly regarding its hardware.","Despite the negative initial reception, the system has received positive reviews from various websites, particularly for its hardware."
sadness to disappointment: Detroit has struggled with high crime for decades.,High crime has been a persistent issue in Detroit for many years.
sadness to disappointment: Detroit's protracted decline has resulted in severe urban decay and thousands of empty buildings around the city.,Detroit's protracted decline has resulted in severe urban decay and thousands of empty buildings around the city.
"approval to disapproval: As such, there is no single universally agreed scientific meaning of the word ""matter"".","As such, there is no single universally agreed scientific meaning of the word ""matter""."
admiration to realization: It was a valuable blunder ...,The error turned out to be advantageous.
disappointment to disapproval: Dollar coins have not been very popular in the United States.,Dollar coins have not been very popular in the United States.
"admiration to love: From a number of accounts, singing was apparently one of Dominic's great delights.","Singing seemed to be one of Dominic's favorite pastimes, based on multiple accounts."
"admiration to disappointment: The cabinet was notable for its lack of personal friends, office seekers, or experienced government administrators.","The cabinet was notable for its lack of personal friends, office seekers, or experienced government administrators."
"admiration to approval: Its comparatively favorable agricultural climate contributed (in part) to the country's rise as a world power, with infrequent severe drought in the major agricultural regions, a general lack of widespread flooding, and a mainly temperate climate that receives adequate precipitation.","The country's agricultural climate, which was relatively favorable, played a role in its emergence as a world power, with major farming regions experiencing few severe droughts, little widespread flooding, and a mostly temperate climate with adequate precipitation."
amusement to joy: Feynman played many jokes on colleagues.,Feynman enjoyed playing practical jokes on his coworkers.
"amusement to admiration: His letters home from Szafarnia (to which he gave the title ""The Szafarnia Courier""), written in a very modern and lively Polish, amused his family with their spoofing of the Warsaw newspapers and demonstrated the youngster's literary gift.","In his letters home from Szafarnia, which he dubbed ""The Szafarnia Courier,"" he used a contemporary and animated style of Polish to parody the Warsaw press, impressing his family with his literary aptitude."
"sadness to disappointment: The King imposed rationing at the palace, much to the dismay of his guests and household.","The King imposed rationing at the palace, much to the dismay of his guests and household."
"amusement to admiration: They were all incredibly funny ... and I saw myself in them ... my girlishness, my knowingness and my innocence.""","Their humor resonated with me, and I recognized aspects of myself in their girlishness, knowingness, and naivety."
"admiration to approval: China, with the world's largest population, has slowly risen to great power status, with large growth in economic and military power in the post-war period.","With the largest population on the planet, China has gradually emerged as a major global power, experiencing substantial growth in both economic and military strength in the post-World War II era."
"joy to approval: At the arrival of the French soldiers, many Alsatians and local Prussian/German administrators and bureaucrats cheered the re-establishment of order (which can be seen and is described in detail in the reference video below).","Upon the arrival of French soldiers, the restoration of order was met with enthusiasm by many Alsatians and local Prussian/German administrators and bureaucrats, as evidenced and elaborated upon in the reference video below."
"realization to disappointment: During the last century, decreases in biodiversity have been increasingly observed.","During the last century, decreases in biodiversity have been increasingly observed."
"sadness to disappointment: In 2007, however, the housing market crashed causing lots of foreclosures on houses.","In 2007, however, the housing market crashed causing lots of foreclosures on houses."
"sadness to disappointment: In 2012, Forbes magazine named Miami the most miserable city in the United States because of a crippling housing crisis that has cost multitudes of residents their homes and jobs.","In 2012, Forbes magazine named Miami the most miserable city in the United States because of a crippling housing crisis that has cost multitudes of residents their homes and jobs."
"gratitude to approval: During the oil boom of the 1970s, Nigeria joined OPEC and the huge revenue generated made the economy richer.","During the oil boom of the 1970s, Nigeria joined OPEC and the huge revenue generated made the economy richer."
"disappointment to disapproval: It turned out there was no chance of a piloted Soviet circumlunar flight during 1968, due to the unreliability of the Zonds.",The Zonds' lack of reliability meant that a piloted Soviet circumlunar flight in 1968 was not possible.
"admiration to surprise: In 1961, when To Kill a Mockingbird was in its 41st week on the bestseller list, it was awarded the Pulitzer Prize, stunning Lee.","To Kill a Mockingbird was awarded the Pulitzer Prize in 1961, surprising Lee, who had seen it on the bestseller list for 41 weeks."
confusion to disapproval: Early history of Shaivism is difficult to determine.,It is not easy to establish the early history of Shaivism.
"optimism to desire: He hoped that he could do some good by winning earthly glory and praising virtue, inferior though that might be to a life devoted solely to prayer.","His desire was to gain worldly fame and commend righteousness, despite it being less significant than a life centered on prayer."
"sadness to embarrassment: It was also described as a ""sadistic musical bake-off"", and ""a romp in humiliation"".","It was labeled as a ""sadistic baking contest"" and ""a humiliating romp""."
disappointment to disapproval: The decision to send the season one winner to sing the national anthem at the Lincoln Memorial on the first anniversary of the September 11 attacks in 2002 was also poorly received by many.,The decision to send the season one winner to sing the national anthem at the Lincoln Memorial on the first anniversary of the September 11 attacks in 2002 was met with disapproval from many.
"sadness to disappointment: Economies were also impacted with the loss of artisans, merchants, manufacturers and agriculturists.","The loss of artisans, merchants, manufacturers, and agriculturists had a negative impact on the economy."
"disappointment to disapproval: However, the education infrastructure is inadequate to meet current needs.",The education system is not equipped to cater to the present requirements.
admiration to approval: Education in Israel is highly valued in the national culture with its historical values dating back to Ancient Israel and was viewed as one fundamental blocks of ancient Israelite life.,"Education holds a prominent place in Israeli culture, with its historical importance dating back to Ancient Israel, where it was regarded as a fundamental component of Israelite existence."
admiration to approval: It is an important cultural element in the life of Egypt.,It is an important cultural element in the life of Egypt.
"disappointment to disapproval: Unfortunately, the use of this technique may be less satisfactory for some solid state equipment, which may be damaged by operation below its normal power range, requiring that the power supply first be isolated from the consuming circuits.","This technique may not be entirely effective for some solid state equipment, as operating it below its normal power range could result in damage, requiring the power supply to be isolated from the consuming circuits."
"admiration to surprise: She has an air of authority and reflectiveness astonishing in an infant.""",It is surprising to see such a young child possess an air of authority and introspection.
fear to embarrassment: Thus fear might range from mild concern to terror or shame might range from simple embarrassment to toxic shame.,"Fear may span from mild apprehension to sheer terror, and shame may span from mere embarrassment to toxic shame."
"disappointment to disapproval: However, there are no reliable, peer-reviewed studies available to assist in rational public debate on this critical issue, although there are untranslated Soviet studies from the 1980s.","However, there are no reliable, peer-reviewed studies available to assist in rational public debate on this critical issue, although there are untranslated Soviet studies from the 1980s."
admiration to approval: The advancements made a great contribution to the quality of life.,The developments significantly enhanced the quality of life.
"caring to nervousness: Environmentalists are concerned about loss of biodiversity that will result from destruction of the forest, and also about the release of the carbon contained within the vegetation, which could accelerate global warming.","Environmentalists are anxious about the loss of biodiversity and the release of carbon from the vegetation caused by the destruction of the forest, which could hasten global warming."
disappointment to disapproval: These actions made him unpopular among the local peasants.,These actions made him unpopular among the local peasants.
"disgust to fear: According to Human Rights Watch, the government's human rights record is considered among the worst in the world.",Human Rights Watch has stated that the government's human rights record is among the most terrible in the world.
"admiration to approval: With a ""grittier"" and ""rawer"" sound than most glam metal, it produced three top 10 hits, including the number one ""Sweet Child O' Mine"".","Its sound was edgier and more unpolished than the majority of glam metal, leading to three top 10 hits, including the number one hit ""Sweet Child O' Mine""."
optimism to approval: This can be achieved by ensuring that different representations can be transformed into each other efficiently.,This can be achieved by ensuring that different representations can be transformed into each other efficiently.
"sadness to disappointment: Even with the five largest cities in Sichuan suffering only minor damage from the quake, some estimates of the economic loss run higher than US$75 billion, making the earthquake one of the costliest natural disasters in Chinese history.","The earthquake caused only minor harm to the five largest cities in Sichuan, yet some estimates indicate that the economic loss could surpass US$75 billion, making it one of the most costly natural disasters in Chinese history."
"sadness to remorse: The Sun ran a front-page apology on 12 December 1988, under the banner headline ""SORRY, ELTON"".","The Sun expressed regret to Elton John on its front page on December 12, 1988, with the headline ""SORRY, ELTON""."
"admiration to disappointment: However, the club was promoted at the first attempt scoring a record number of goals in the second division.","However, the club was promoted at the first attempt scoring a record number of goals in the second division."
"admiration to approval: These countries score high on the Ease of Doing Business Index, due to good and often simple regulations, and have rule of law firmly established.","These countries score high on the Ease of Doing Business Index, due to good and often simple regulations, and have rule of law firmly established."
"sadness to disapproval: I don't like that for anything that disagrees with an experiment, they cook up an explanation—a fix-up to say, 'Well, it still might be true.'""","I don't like that for anything that disagrees with an experiment, they cook up an explanation—a fix-up to say, 'Well, it still might be true.'"""
"joy to admiration: Feynman gained great pleasure from coming up with such a ""freshman-level"" explanation, for example, of the connection between spin and statistics.","Feynman gained great pleasure from coming up with such a ""freshman-level"" explanation, for example, of the connection between spin and statistics."
"admiration to approval: Even though the books were not adopted by most universities as textbooks, they continue to sell well because they provide a deep understanding of physics.","Although the books were not chosen as textbooks by most universities, they still sell well because they offer a thorough understanding of physics."
"sadness to disappointment: Tang China was in a state of decline, and Chinese Buddhists were severely persecuted, undermining Japanese respect for Chinese institutions.","Tang China was in a state of decline, and Chinese Buddhists were severely persecuted, undermining Japanese respect for Chinese institutions."
"sadness to disappointment: The army was severely weakened by low morale, supply problems, the terrible winter weather and low troop quality, whilst general Faidherbe was unable to command due to his poor health, the result of decades of campaigning in West Africa.","A combination of low troop quality, supply difficulties, harsh winter weather, and low morale severely weakened the army, while General Faidherbe's poor health, which was a result of his long years of campaigning in West Africa, made it impossible for him to lead effectively."
sadness to disappointment: The Grand Mosque in Medina was severely damaged and widespread pillaging caused deep-seated dissent.,"The Medina Grand Mosque sustained severe harm, and widespread plundering resulted in profound dissatisfaction."
"joy to approval: From this standpoint, for any given amount of wealth in society, a society with more equality will have higher aggregate utility.","From this standpoint, for any given amount of wealth in society, a society with more equality will have higher aggregate utility."
"disappointment to disapproval: In addition oceanic species do not preserve well, and are known mainly from photographs and from observers' notes.","In addition oceanic species do not preserve well, and are known mainly from photographs and from observers' notes."
"admiration to approval: For centuries, Paris has attracted artists from around the world, who arrive in the city to educate themselves and to seek inspiration from its vast pool of artistic resources and galleries.","For centuries, Paris has attracted artists from around the world, who arrive in the city to educate themselves and to seek inspiration from its vast pool of artistic resources and galleries."
"admiration to approval: As a result, Paris has acquired a reputation as the ""City of Art"".","The outcome of this is that Paris is now known as the ""City of Art""."
"admiration to approval: For the ancient Egyptians, green had very positive associations.","For the ancient Egyptians, green had very positive associations."
"admiration to curiosity: Still in operation today, the public use airport provides a unique neighborhood that spawned interest and similar communities nationwide.","Even today, the public use airport remains operational and has given rise to a one-of-a-kind community that has piqued the curiosity of other similar communities nationwide."
"admiration to approval: The quality of the students also increased, leading to higher educational standards at the school.","The quality of the students also increased, leading to higher educational standards at the school."
disappointment to disapproval: A significant program of economic reform however was not pursued.,A significant program of economic reform however was not pursued.
"fear to sadness: The raid against Coventry was particularly devastating, and led to widespread use of the phrase ""to conventrate"".","The Coventry raid was especially devastating, causing the widespread adoption of the phrase ""to conventrate."""
"admiration to approval: Their style, consisting of two duelling guitarists often playing leads in harmony, proved itself to be a large influence on later bands.","Their style, consisting of two duelling guitarists often playing leads in harmony, proved itself to be a large influence on later bands."
"admiration to approval: Obama's win was even greater in 2012, capturing 85% of the vote.","Obama's win was even greater in 2012, capturing 85% of the vote."
admiration to realization: It quickly became apparent that he was a child prodigy.,It quickly became apparent that he was a child prodigy.
"admiration to disappointment: While the Fulton Mall corridor has suffered a sharp decline from its heyday, the Mall includes some of the finest public art pieces in the country, including the only Pierre-Auguste Renoir piece in the world that one can walk up to and touch.","While the Fulton Mall corridor has suffered a sharp decline from its heyday, the Mall includes some of the finest public art pieces in the country, including the only Pierre-Auguste Renoir piece in the world that one can walk up to and touch."
"optimism to disapproval: It remains to be seen what level of success they can achieve in the time frame of the project and the wisdom of it has been publicly contested, with high-profile scientists on both sides of the argument.",The level of success achievable within the project's time frame and the wisdom of it have been publicly disputed by renowned scientists.
"approval to realization: In 2007, 5.7 million tourists visited Galicia, an 8% growth over the previous year, and part of a continual pattern of growth in this sector.","In 2007, 5.7 million tourists visited Galicia, an 8% growth over the previous year, and part of a continual pattern of growth in this sector."
"realization to disappointment: He realized that he had taken this kind of practice to its limit, and had not put an end to suffering.",It dawned on him that he had reached the maximum potential of this practice but had not succeeded in ending suffering.
annoyance to disappointment: This pollution caused a range of harmful effects to wildlife and people who eat fish from the river or drink the water.,The pollution had adverse impacts on the ecosystem and humans who rely on the river for fish or drinking water.
"confusion to disapproval: Additionally, the accuracy of the term's chronological prefix ""post"" has been disputed, as various groups commonly labeled post-punk in fact predate the punk rock movement.","Additionally, the accuracy of the term's chronological prefix ""post"" has been disputed, as various groups commonly labeled post-punk in fact predate the punk rock movement."
admiration to approval: Germany's strong ties with Israel include cooperation on scientific and educational endeavors and the two states remain strong economic and military partners.,Germany's strong ties with Israel include cooperation on scientific and educational endeavors and the two states remain strong economic and military partners.
"sadness to disappointment: An unintended consequence was that having saved reform, Gorbachev's move ultimately killed the very system it was designed to save.","An unintended consequence was that having saved reform, Gorbachev's move ultimately killed the very system it was designed to save."
admiration to approval: Music played an important role in the education system during ancient times.,Music played an important role in the education system during ancient times.
"admiration to realization: The teenager achieved full status as a qualified physician at age 18, and found that ""Medicine is no hard and thorny science, like mathematics and metaphysics, so I soon made great progress; I became an excellent doctor and began to treat patients, using approved remedies.""","The adolescent became a fully qualified physician at 18 and realized that medicine was not as challenging as mathematics and metaphysics. As a result, they made rapid progress and became an exceptional doctor who used authorized remedies to treat patients."
"gratitude to admiration: It was acclaimed by critics, with Keith Caulfield from Billboard commenting that the album was a ""welcome return to form for the Queen of Pop.""","Critics praised the album, with Keith Caulfield from Billboard noting that it signaled a ""return to form for the Queen of Pop."""
admiration to approval: With the technological advancements the state has changed very rapidly.,Technological advancements have caused the state to change rapidly.
admiration to approval: Historians agree that Napoleon's remarkable personality was one key to his influence.,Historians agree that Napoleon's remarkable personality was one key to his influence.
admiration to approval: This can be understood in the sense that literature unites a large community by provoking universal emotions.,This can be understood in the sense that literature unites a large community by provoking universal emotions.
admiration to approval: The music appealed to those who didn't fit into mainstream American society and was especially celebrated by many black males.,The music appealed to those who didn't fit into mainstream American society and was especially celebrated by many black males.
"admiration to approval: Nicknamed the Space City, Houston is a global city, with strengths in business, international trade, entertainment, culture, media, fashion, science, sports, technology, education, medicine and research.","Nicknamed the Space City, Houston is a global city, with strengths in business, international trade, entertainment, culture, media, fashion, science, sports, technology, education, medicine and research."
"confusion to disappointment: However questions still remain, as some of the corrupt government officials have still not been brought to justice, while the many families who lost their only child, are still seeking compensation and justice to what had happened.","However questions still remain, as some of the corrupt government officials have still not been brought to justice, while the many families who lost their only child, are still seeking compensation and justice to what had happened."
sadness to disappointment: However the premature death of the Hungarian Lord left Pannonia defenseless and in chaos.,Pannonia was left unprotected and in disarray due to the early passing of the Hungarian Lord.
admiration to approval: Hurling and football are the most popular spectator sports in the city.,Hurling and football are the most popular spectator sports in the city.
annoyance to disappointment: This shortage is further exacerbated by inadequately treated effluent discharged from industrial treatment plants polluting the water sources of the city.,This shortage is further exacerbated by inadequately treated effluent discharged from industrial treatment plants polluting the water sources of the city.
admiration to approval: He pioneered the science of experimental medicine and was the first physician to conduct clinical trials.,"As a physician, he was the first to conduct clinical trials and paved the way for the science of experimental medicine."
desire to realization: This executive order realized the government's intent to create equal opportunities for all qualified people.,This executive order realized the government's intent to create equal opportunities for all qualified people.
"gratitude to approval: The coffeehouse became a popular place to debate ideas, with growing literacy and the development of the printing press making news widely available; and Fleet Street became the centre of the British press.","The coffeehouse became a popular place to debate ideas, with growing literacy and the development of the printing press making news widely available; and Fleet Street became the centre of the British press."
"annoyance to disappointment: It had been imposed by a foreign invading army and destroyed centuries of tradition, making Switzerland nothing more than a French satellite state.","The imposition of a foreign invading army had resulted in the annihilation of centuries of tradition, rendering Switzerland a mere French satellite state."
"approval to disappointment: The disbandment of the centuries-old Janissary corps by Sultan Mahmud II on 15 June 1826 (Auspicious Incident) was a good deed for the country in the longer term, but it has deprived the country from its army forces for the nearest future.","The disbandment of the centuries-old Janissary corps by Sultan Mahmud II on 15 June 1826 (Auspicious Incident) was a good deed for the country in the longer term, but it has deprived the country from its army forces for the nearest future."
