# CSV-File created with merge-csv.com
# -----------------------------------------------------------

input_text,target_text
admiration to approval: Human Rights Watch welcomed the move but said there were few RTL camps and detainees in cities.,Human Rights Watch welcomed the move but said there were few RTL camps and detainees in cities.
"sadness to disappointment: That ""perfect storm"" created a prescription drug addiction epidemic in our state.","That ""perfect storm"" created a prescription drug addiction epidemic in our state."
disgust to fear: I can’t properly say how awful this is.,I am unable to express how terrible this is.
caring to sadness: I give you my sincere sympathy.’ Miss Arnold and Mr Davies were due to wed last year but postponed the ceremony after Flynn’s death in May.,"My heartfelt condolences to you. Miss Arnold and Mr Davies had planned to get married last year, but they postponed the event after Flynn's passing in May."
"desire to curiosity: I wish to know if you have given Smith any money if you have knot would you be so kind as to try to send me a little as I want sum to get the child sum close (sic) with as she has knon to come out with please write by return of post you can send either stamps..' The letters are on paper stamped: 'County Gaol, Durham,' and were sent to William Lowrey in West Auckland.","Can you confirm whether or not you have provided Smith with any funds? If not, would you kindly consider sending me a small amount as I need it to purchase clothing for the child who is expected to arrive soon? Please respond promptly and you may send stamps if you wish. "
"disappointment to embarrassment: The outbreak in 2007 and 2008 infected 143 vulnerable patients, which victims described as ‘a shame on the conscience of the NHS’.","The outbreak in 2007 and 2008 infected 143 vulnerable patients, which victims described as ‘a shame on the conscience of the NHS’."
anger to annoyance: Unionist anger has intensified in recent days over a decision to ban an Orange Order parade past a sectarian flash point.,The ban on an Orange Order parade near a sectarian flash point has caused an increase in Unionist frustration in the past few days.
"surprise to disappointment: With many communities building the huge tyre stacks, not everything has gone to plan.","With many communities building the huge tyre stacks, not everything has gone to plan."
excitement to joy: Newcastle Falcons celebrate emphatically at the final whistle with victory over Exeter Chiefs .,The Newcastle Falcons triumphantly celebrate their win over the Exeter Chiefs at the end of the game.
excitement to joy: Newcastle Falcons players celebrate with the Kingston Park faithful in the South Stand on Sunday .,"On Sunday, the Newcastle Falcons players joined the South Stand supporters at Kingston Park to celebrate."
amusement to joy: Last month he again showcased his lively sense of humour when he stopped the Popemobile to try on a firefighter's helmet in front of a Vatican crowd.,Last month he again showcased his lively sense of humour when he stopped the Popemobile to try on a firefighter's helmet in front of a Vatican crowd.
"optimism to curiosity: I wonder how much he’s being paid to be a complete hypocrite?’ Organisers of the show, which runs between 17 - 22 February, are hoping Helen Skelton, formerly of Blue Peter, will be able to replace Mears.","I wonder how much he’s being paid to be a complete hypocrite?’ Organisers of the show, which runs between 17 - 22 February, are hoping Helen Skelton, formerly of Blue Peter, will be able to replace Mears."
annoyance to disappointment: His leadership has been criticized because the mistreatment of prisoners at the notorious Abu Ghraib prison happened during his command.,His leadership has been criticized because the mistreatment of prisoners at the notorious Abu Ghraib prison happened during his command.
approval to realization: I think it's something I've learned to live with.,I think it's something I've learned to live with.
"fear to nervousness: Fears were mounting today over the deputy head of a £25,000-a-year boarding school who went missing yesterday morning.","Concerns were growing today regarding the disappearance of the deputy head of a boarding school that costs £25,000 per year."
"approval to realization: That's because for women, the ability to decide whether and when to have children has changed everything.","That's because for women, the ability to decide whether and when to have children has changed everything."
"approval to realization: In the decades since birth control became widely available, child mortality declined and health outcomes improved for women, infants and children.","In the decades since birth control became widely available, child mortality declined and health outcomes improved for women, infants and children."
"anger to annoyance: The rolling countryside of Dorset beloved by poet and novelist Thomas Hardy will be 'devastated' if plans to build a dozen wind turbines there go ahead, angry residents have claimed.","The construction of twelve wind turbines in the rolling countryside of Dorset, which was cherished by poet and novelist Thomas Hardy, will cause devastation, according to outraged locals."
admiration to love: That's what I like about it.,That's what I like about it.
"admiration to desire: I need to hit more balls, need to become a better player because he played that golf course almost in a perfect way.""","I need to hit more balls, need to become a better player because he played that golf course almost in a perfect way."""
optimism to admiration: I think the proof of what I can do is shown by a coach that has confidence in me.,A coach's confidence in me is proof of my abilities.
admiration to surprise: Eva astounded nurses and midwives as well as her family when she was born weighing 7lbs 4oz at the James Cook University Hospital in Middlesbrough.,"Eva surprised nurses, midwives, and her family by weighing 7lbs 4oz at birth in James Cook University Hospital in Middlesbrough."
caring to nervousness: I don’t think anybody could blame me!’ Mr and Mrs Griffiths now worry that Eva will soon start sprouting more teeth before she is old enough to have Calpol or other children’s medicine.,I don’t think anybody could blame me!’ Mr and Mrs Griffiths now worry that Eva will soon start sprouting more teeth before she is old enough to have Calpol or other children’s medicine.
"sadness to disappointment: Such an event is demoralizing and humiliating, and it is evidence of how ingrained cultural biases affect law-abiding citizens.","Such an event is demoralizing and humiliating, and it is evidence of how ingrained cultural biases affect law-abiding citizens."
admiration to approval: That's a good thing; it's a conversation about race that has the potential to bring us closer together.,It's positive that this discussion about race could unite us.
fear to sadness: She said her parents died without a resolution and she had feared she might as well.,"Her parents passed away without a conclusion, and she had worried she might too."
"optimism to caring: Despite his play-acting getting criticised by the likes of Diego Maradona, Muller only hoped that he wasn't made to look like a fool on global television.","Muller was concerned about not being humiliated on a worldwide broadcast, despite receiving criticism from Diego Maradona for his theatrics."
optimism to nervousness: I just hope it didn’t look stupid on TV.,I'm worried about how it appeared on TV.
"optimism to desire: Germany face Ghana in their second game on Saturday, where Muller will be hoping to add to his tally for the tournament.",Muller will aim to increase his score for the tournament when Germany plays against Ghana on Saturday.
"caring to sadness: Her family grew worried when neither she nor Owen returned home, and her cellphone went unanswered.","Her family grew worried when neither she nor Owen returned home, and her cellphone went unanswered."
"joy to admiration: As well as digital currency, Bitcoin miners enjoy the competitive nature of unlocking the coins.","Bitcoin miners appreciate the competitive aspect of unlocking coins, in addition to the use of digital currency."
"joy to love: But he said the girls -- affectionately dubbed ""Left sister"" and ""Right sister"" by their parents -- bring the new mother and father much joy.","The girls, who were lovingly nicknamed ""Left sister"" and ""Right sister"" by their parents, bring immense happiness to the new parents."
"joy to admiration: A spokesperson for Kaleidoscope, who carried out the survey, said: 'I think it’s fantastic to see from our survey results that so many grandmothers are enjoying fashion and feeling confident and comfortable enough to experiment with different styles and trends.","According to a spokesperson from Kaleidoscope, who conducted the survey, it is great to see that numerous grandmothers are embracing fashion and feeling self-assured enough to try out various styles and trends."
admiration to approval: It's about respect and loyalty…We arrive together.,It's about respect and loyalty…We arrive together.
"fear to nervousness: He had developed an addiction to morphine during the First World War, and worried that the painting showed the effects the drug was having on his body.","He had developed an addiction to morphine during the First World War, and worried that the painting showed the effects the drug was having on his body."
fear to nervousness: Badly received: The Nazi feared that the picture exposed his debilitating morphine habit by depicting the damage it had done to his appearance .,"The Nazi was worried that the picture would reveal the negative effects of his morphine addiction on his looks, leading to a poor reception."
"caring to disappointment: Worryingly for her opponents, the defending champion -- who won every point on her serve in the first set -- said she wasn't at the top of her game despite winning her 32nd consecutive match.","Despite winning her 32nd consecutive match, the defending champion admitted she wasn't playing at her best, which could be concerning for her opponents."
"sadness to disappointment: I felt really upset when I lost my serve at the beginning in the second set - that said, I think Mandy played really well.""","I felt really upset when I lost my serve at the beginning in the second set - that said, I think Mandy played really well."""
caring to disapproval: It doesn't matter how bad you feel.,Your feelings don't hold any significance.
fear to sadness: The death toll from a horrific tour bus crash has risen from five to nine after the vehicle slid off an icy interstate in Oregon before tumbling over a steep embankment near an area known as Deadman Pass.,The death toll from a horrific tour bus crash has risen from five to nine after the vehicle slid off an icy interstate in Oregon before tumbling over a steep embankment near an area known as Deadman Pass.
fear to sadness: Emergency rescue: Emergency workers rushed to a frightening wreckage that left nine people dead after their tour bus crashed in Eastern Oregon injuring 26 others on Sunday morning .,"Nine people were killed and 26 others were injured in a tour bus crash in Eastern Oregon on Sunday morning, prompting emergency workers to respond quickly to the scene."
joy to love: I just like to help her' 'They have a really special bond.,I just like to help her' 'They have a really special bond.
admiration to approval: It quickly proved to be a tremendous success and has attracted more than 2 million likes.,"The response was overwhelmingly positive, with over 2 million likes."
excitement to optimism: The Portuguese will be hoping to receive an extra special present in the New Year when he attends the Ballon d'Or ceremony in Zurich on January 12.,The Portuguese will be hoping to receive an extra special present in the New Year when he attends the Ballon d'Or ceremony in Zurich on January 12.
"optimism to confusion: The current uncertainty will likely be decided in the next few days, he predicted.","The current uncertainty will likely be decided in the next few days, he predicted."
disappointment to disapproval: recommendation but was not surprised it had been declined.,"The suggestion was rejected, but the outcome was expected."
admiration to love: The Hull forward tweeted a picture of Anelka’s celebration and wrote: ‘Anelka is a legend i love him is a best french striker’ and included a message of support for Dieudonne.,The Hull forward tweeted a picture of Anelka’s celebration and wrote: ‘Anelka is a legend i love him is a best french striker’ and included a message of support for Dieudonne.
disgust to sadness: is sickening that such a well-known footballer would make such an .,is sickening that such a well-known footballer would make such an .
"approval to desire: We need to get back to focusing on real people’s concerns, .","We need to get back to focusing on real people’s concerns, ."
sadness to disappointment: The last attempt fell apart in 2002.,The last attempt fell apart in 2002.
annoyance to disappointment: Not a surprise really as the platform gets so overcrowded.,It's not unexpected considering how overcrowded the platform has become.
gratitude to approval: Thankfully incidents of this nature are extremely rare on our network and the Tube is one of the safest railways in the world.,"Fortunately, occurrences like this are exceptionally infrequent on our network, and the Tube is among the most secure railways globally."
"admiration to approval: With solid sources and analysis rigorously tested for bias, it can be very good.","With solid sources and analysis rigorously tested for bias, it can be very good."
disappointment to disapproval: Not an ideal situation for a democracy -- and one that proved disastrous in the case of the Iraq War.,Not an ideal situation for a democracy -- and one that proved disastrous in the case of the Iraq War.
excitement to joy: Race: Van Persie made his way to the dugout to celebrate with new Manchester United manager Van Gaal .,"Van Persie headed towards the dugout to join in the celebration with Manchester United's new coach, Van Gaal."
optimism to joy: High five: Van Gaal and Van Persie celebrate the goal together and will hope to do so more at Old Trafford .,Van Gaal and Van Persie share a celebratory high five after scoring and aim to repeat the feat at Old Trafford.
admiration to surprise: Stunning: Dead Rising 3 looks much better than the last two games - making the most out of the hardware .,Stunning: Dead Rising 3 looks much better than the last two games - making the most out of the hardware .
"disappointment to disapproval: Unfortunately, this is not reflected in the opinion polls.","Unfortunately, this is not reflected in the opinion polls."
approval to disapproval: Narrowing the base with a third of potential supporters in another similar party is a sure way to defeat.,Reducing the support base by a third through affiliation with a similar party is a certain path to failure.
"sadness to disappointment: Sadly, I doubt this will be done in time, so I am looking forward to some fair weather in Clacton for a spot of canvassing against a respected erstwhile colleague.","Regrettably, I have little faith that this will be completed on schedule, thus I anticipate pleasant weather in Clacton to engage in canvassing against a former esteemed colleague."
"optimism to approval: The ruling continues a near-unbroken string of state and federal court victories nationwide in the past year, giving marriage-equality supporters unbridled encouragement that their ultimate goal will be achieved: eliminating all laws limiting the rights of homosexuals to wed. Seventeen states and the District of Columbia allow same-sex marriage within its borders: California, Connecticut, Delaware, Hawaii, Illinois, Iowa, Maine, Maryland, Massachusetts, Minnesota, New Hampshire, New Jersey, New Mexico, New York, Rhode Island, Vermont, and Washington.","The ruling continues a near-unbroken string of state and federal court victories nationwide in the past year, giving marriage-equality supporters unbridled encouragement that their ultimate goal will be achieved: eliminating all laws limiting the rights of homosexuals to wed. Seventeen states and the District of Columbia allow same-sex marriage within its borders: California, Connecticut, Delaware, Hawaii, Illinois, Iowa, Maine, Maryland, Massachusetts, Minnesota, New Hampshire, New Jersey, New Mexico, New York, Rhode Island, Vermont, and Washington."
admiration to approval: Groups supporting same-sex marriage applauded the Arkansas ruling.,Groups supporting same-sex marriage applauded the Arkansas ruling.
confusion to disappointment: I don't know what to say.,I'm at a loss for words.
realization to sadness: I knew what I was doing but I think it must have been a cry for help.,I knew what I was doing but I think it must have been a cry for help.
"fear to nervousness: She had today described the fear of having to wait two weeks to discover if she had any sexually transmitted disease, which came back clear.","Today, she expressed her anxiety about waiting for two weeks to find out if she had any sexually transmitted diseases, but the results were negative."
disgust to sadness: He was also found guilty of a sexual assault on a 22-year-old PHD student who was attacked in her hospital bed.,He was also found guilty of a sexual assault on a 22-year-old PHD student who was attacked in her hospital bed.
admiration to realization: The discovery of antibiotics revolutionized medicine some 75 years ago.,Medicine underwent a revolution about 75 years ago with the discovery of antibiotics.
"optimism to approval: Hopefully, most of us have taken our doctors' advice to heart and no longer demand antibiotics for ourselves or our children at the first sign of a cold, sore throat, or cough -- all common symptoms of viral infections, on which antibiotics have no effect.","It is expected that the majority of us have heeded our doctors' recommendations and no longer request antibiotics for ourselves or our children when experiencing symptoms such as a cold, sore throat, or cough, which are typical of viral infections that antibiotics cannot treat."
approval to desire: But we are more positive that we want to win.,We are certain that we want to win.
disappointment to disapproval: But the announcement left some Jackson fans unimpressed.,Some Jackson enthusiasts were not impressed by the declaration.
fear to disappointment: But as an American friend of Britain I think it would be a disaster if Britain were to leave Europe.,But as an American friend of Britain I think it would be a disaster if Britain were to leave Europe.
"admiration to love: She said: 'I’m the smallest I’ve ever been, and I feel wonderful.","She said: 'I’m the smallest I’ve ever been, and I feel wonderful."
"confusion to curiosity: When I was bigger, I didn’t go out with her as much, and I wondered whether that was creating a barrier to us bonding.","When I was bigger, I didn’t go out with her as much, and I wondered whether that was creating a barrier to us bonding."
"joy to admiration: The magnificent creature seems calm and placid, blissfully unbothered by the swimmers surrounding it.","The majestic animal appears serene and tranquil, unaffected by the presence of the swimmers around it."
"joy to curiosity: Snap happy: The curios croc investigates the underwater camera, poking its snout close to the lens .","The curious crocodile explores the underwater camera, getting up close to the lens with its snout."
"excitement to joy: Members of King's family stood beside the towering 30-foot statue of him as crowds sang ""Happy Birthday"" at a ceremony.","At a ceremony, a 30-foot statue of King was surrounded by his family members as crowds sang ""Happy Birthday""."
caring to fear: Turkish officials are worried that the crisis could deteriorate and destabilize the area.,Turkish officials are worried that the crisis could deteriorate and destabilize the area.
optimism to caring: Keep believing in yourself and hard work is the main thing.,The key is to maintain faith in oneself and prioritize hard work.
"admiration to realization: A lifetime of following the club taught him better, though, while the esteemed company he joined served to remind him of his responsibilities.","A lifetime of following the club taught him better, though, while the esteemed company he joined served to remind him of his responsibilities."
"approval to disapproval: hate them, nor does my brother Ismail, he does not.","hate them, nor does my brother Ismail, he does not."
"surprise to disappointment: The champion's shock 2-1 loss to Crystal Palace on Monday saw United move a point above their local rivals to add extra incentive for both sides ahead of the derby at Old Trafford, which could ultimately decide who finishes second behind expected winners Chelsea.","The champion's shock 2-1 loss to Crystal Palace on Monday saw United move a point above their local rivals to add extra incentive for both sides ahead of the derby at Old Trafford, which could ultimately decide who finishes second behind expected winners Chelsea."
admiration to approval: Mother's nature: The brunette beauty has clearly taken to motherhood well .,The dark-haired woman seems to have adapted to being a mother with ease.
"admiration to surprise: With her make-up and hair completely flawless, it's hard to believe that Tamara is a first time mother.","With her make-up and hair completely flawless, it's hard to believe that Tamara is a first time mother."
"joy to admiration: magazine recently about parenthood, Tamara said: 'Motherhood is the best thing that's ever happened to me, and I'm enjoying every minute of it.","Tamara expressed in a recent magazine article about parenthood that being a mother is the greatest thing that has ever happened to her, and she is relishing every moment of it."
gratitude to joy: upside down in an amazing way and I've never been happier.,upside down in an amazing way and I've never been happier.
"admiration to love: beautiful baby girl, born yesterday 6lb 9oz.","A lovely newborn girl arrived yesterday, weighing 6lb 9oz."
"pride to joy: Proudest day of our lives, .","Proudest day of our lives, ."
caring to fear: But the artist became alarmed when she learned that M&S had begun selling almost identical prints - using a similar font and with the slogans in the same position as her work - through its stores and website.,But the artist became alarmed when she learned that M&S had begun selling almost identical prints - using a similar font and with the slogans in the same position as her work - through its stores and website.
caring to nervousness: concern from entrants about security risks.,Anxiety among participants regarding security hazards.
admiration to love: The family of Conner Marshall (pictured) have paid tribute to their 'brave and protective' son.,The loved ones of Conner Marshall (depicted) have honored their 'courageous and defensive' offspring.
approval to disgust: very unpleasant but at least I can be cured.,very unpleasant but at least I can be cured.
approval to caring: of two weeks of standard antibiotics and you will be right as rain.,"After taking standard antibiotics for two weeks, you will feel completely healthy."
approval to caring: His eyes were warming and he made me feel safe and comfortable.,His eyes were warming and he made me feel safe and comfortable.
sadness to disappointment: A student who suffered a stroke has condemned the hospital where she was treated as a 'disgrace'.,The hospital where a student who had a stroke was treated has been criticized as a 'disgrace' by the patient.
confusion to sadness: Doctors have still not been able to pinpoint exactly what caused her stroke.,Doctors have still not been able to pinpoint exactly what caused her stroke.
"admiration to surprise: The Queen revealed a surprisingly fresh face this morning at an event to mark the 50th anniversary of the National theatre, having got to bed late last night.","The Queen revealed a surprisingly fresh face this morning at an event to mark the 50th anniversary of the National theatre, having got to bed late last night."
admiration to love: admired the horse from the production of ‘War Horse’ and received .,admired the horse from the production of ‘War Horse’ and received .
"sadness to disappointment: Watching the opening ceremony in the stadium where he'll compete, it was tough to control the emotion.","Watching the opening ceremony in the stadium where he'll compete, it was tough to control the emotion."
"anger to annoyance: The blunder has caused anger amongst local residents, who claim strict parking enforcement in the town centre has hit local businesses.","The mistake has resulted in frustration among nearby inhabitants, who argue that the rigorous parking regulations in the downtown area have negatively impacted the community's commerce."
caring to fear: Laporte and the rest of the family fear that the well-traveled 18-year-old has been kidnapped.,Laporte and the rest of the family fear that the well-traveled 18-year-old has been kidnapped.
"sadness to disappointment: Bouchard, representing Canada, got off to a disastrous start, losing against the Czech Republic's Lucie Safarova 6-0, 6-4, before being defeated in the Mixed Doubles with partner Vasek Pospisil.","Bouchard, representing Canada, got off to a disastrous start, losing against the Czech Republic's Lucie Safarova 6-0, 6-4, before being defeated in the Mixed Doubles with partner Vasek Pospisil."
"caring to nervousness: But the sand tiger had not been eating in recent weeks, with staff concerned over its apparent lack of appetite.","The sand tiger had shown a lack of appetite in recent weeks, causing concern among the staff."
"amusement to joy: Viral videos -- from pop videos to advertising, parodies to accidental hits -- have been entertaining, and occasionally informing, us like never before in 2012.","In 2012, viral videos, ranging from pop videos to advertising, parodies to accidental hits, have been providing us with unprecedented entertainment and occasional information."
"admiration to approval: This video by South Korean rapper Psy became the most-watched YouTube video of all time in November when it surpassed teenage pop star Justin Bieber's 804 million views for ""Baby.""","This video by South Korean rapper Psy became the most-watched YouTube video of all time in November when it surpassed teenage pop star Justin Bieber's 804 million views for ""Baby."""
"joy to admiration: I savour a delicious crab starter with cucumber, grapefruit and blackberry jelly (£14) followed by a brilliantly executed beef fillet with potato cake, oxtail spring roll, stilton beignet, carrot and courgette puree (£29).","I savour a delicious crab starter with cucumber, grapefruit and blackberry jelly (£14) followed by a brilliantly executed beef fillet with potato cake, oxtail spring roll, stilton beignet, carrot and courgette puree (£29)."
"admiration to approval: The DIY Bloody Mary bar there is a great idea, but I summon a revitalising oatmeal and banana smoothie and a dreadnought of an English breakfast served in a huge roll from an interesting and fun New York-style menu.","Although the DIY Bloody Mary bar is a good concept, I prefer a refreshing oatmeal and banana smoothie and a massive English breakfast served in a large roll from an exciting New York-style menu."
"admiration to approval: A stable, democratic and prosperous Egypt constitutes a tremendous asset for the AU, as it strives to achieve its stated objectives.""","The AU would greatly benefit from a stable, democratic, and prosperous Egypt in its pursuit of its objectives."
excitement to joy: Murray celebrates beating USA in the Davis Cup to set up a quarter-final against France for Great Britain .,"Murray rejoices in his victory over the USA in the Davis Cup, paving the way for a quarter-final match against France for Great Britain."
"admiration to approval: However, it is also a place where French players have done well, notably Jo Wilfried Tsonga, who is an enormously popular regular visitor.","However, it is also a place where French players have done well, notably Jo Wilfried Tsonga, who is an enormously popular regular visitor."
optimism to joy: He said: ‘People who have a rich social life and a sense of meaning apart from themselves will be happier and live longer.,He said: ‘People who have a rich social life and a sense of meaning apart from themselves will be happier and live longer.
caring to nervousness: The coroner said he was concerned as Miss Baxandall’s death was the third he had dealt with recently where ambulance delays were a factor.,"Miss Baxandall's death was the third case where ambulance delays were a factor, which worried the coroner."
"caring to sadness: Two of the boys, John and Gerrit, have cerebral palsy and require special care.","Two of the boys, John and Gerrit, have cerebral palsy and require special care."
annoyance to disappointment: the military is deeply misplaced .,the military is deeply misplaced .
"admiration to fear: greatest threat to those who ""risk all for their country"".",The most significant danger to those who put everything on the line for their nation.
"amusement to curiosity: But, as the IAB's Rothenberg told me, the funny thing about the advertising industry is its constancy.","The advertising industry's constancy is a curious aspect, as pointed out by Rothenberg from the IAB."
anger to annoyance: He’s trying to ruin  our lives even more by speaking .,He’s trying to ruin  our lives even more by speaking .
caring to fear: Las Vegas residents fear voodoo rituals are to blame for piles of headless cockerels and pigeons that are being found on the city's streets.,Las Vegas residents fear voodoo rituals are to blame for piles of headless cockerels and pigeons that are being found on the city's streets.
"caring to nervousness: The stench of rotting chicken lingers in the alleys behind their businesses, and the store owners are concerned about possible health risks.","The smell of decomposing chicken persists in the back alleys of their establishments, and the proprietors are worried about potential health hazards."
amusement to annoyance: BBC pundit Gary Lineker's joke about the game was branded offensive by some who read it .,BBC pundit Gary Lineker's joke about the game was branded offensive by some who read it .
"disappointment to embarrassment: However, the attack is an embarrassing blow for Brazil’s Olympic organisers – who are keen to promote Rio’s improved safety record and dispel fears over crime.","However, the attack is an embarrassing blow for Brazil’s Olympic organisers – who are keen to promote Rio’s improved safety record and dispel fears over crime."
"excitement to admiration: After the visit, Sir Steve spoke of his excitement at the spectacular venue, located in the shadow of Rio’s iconic Corcovado mountain.","Sir Steve expressed his enthusiasm for the stunning location of the venue, situated beneath the famous Corcovado mountain in Rio."
confusion to disapproval: I don't think I . could handle it.,I don't think I . could handle it.
"surprise to sadness: Shocked: The child's mother, Alecia Phonesavanh, pictured, is in shock after what happened to her baby who is still recovering and may have suffered permanent brain damage .","The child's mother, Alecia Phonesavanh, is in a state of shock following the incident that left her baby with potential permanent brain damage."
sadness to disappointment: wrote: ‘Wanted to say how upset I was to see an MP asleep in the .,"Penned: ‘I must express my disappointment upon witnessing an MP sleeping in the ."""
disgust to fear: He said: 'The pictures are awful.,"""The pictures are terrible,"" he stated."
disgust to annoyance: It's a bit of an eyesore.,It's a bit of an eyesore.
"admiration to approval: With its colder climate and festive activities, such as sleigh rides, Santa's grotto, Christmas markets and outdoor ice skating, Belgium is a great option for families looking for a quick winter break.","Belgium is an ideal destination for families seeking a brief winter getaway due to its chilly weather and fun holiday events like sleigh rides, Santa's grotto, Christmas markets, and outdoor ice skating."
"disappointment to disapproval: For those looking for winter sun, however, the news isn't quite as cheery.","For those looking for winter sun, however, the news isn't quite as cheery."
"joy to disappointment: I can't imagine how those feelings would enhance my vacation, which is supposed to be all about feeling good.""","I fail to see how those emotions would improve my holiday, which is meant to be a time of relaxation."
"confusion to sadness: Havel, who died peacefully Sunday morning in his country home in north-east Bohemia, leaves behind so many legacies it's hard to know where to begin.","Havel passed away peacefully on Sunday morning at his rural residence in north-east Bohemia, leaving behind numerous legacies that are difficult to enumerate."
admiration to surprise: He's famous for his love of technology but Prince Charles found himself getting a bit closer to the action than he bargained for this morning.,"Prince Charles, known for his passion for technology, unexpectedly found himself in the midst of the action this morning."
"curiosity to surprise: Carol Morris, 52, a resident on the street for 34 years, said: 'I have been wondering where my post is.","Carol Morris, 52, a resident on the street for 34 years, said: 'I have been wondering where my post is."
"disappointment to disapproval: My confidence in the Pakistani system of justice not being very high, I declined the latter invitation.","My confidence in the Pakistani system of justice not being very high, I declined the latter invitation."
joy to approval: It's just going to be nice to that I have a bit of security for once and that I can pay the rent this week.,It's just going to be nice to that I have a bit of security for once and that I can pay the rent this week.
"admiration to approval: and these kits really can keep children entertained for hours, perfect .","and these kits really can keep children entertained for hours, perfect ."
disappointment to disapproval: Critics of such abstinence-only programs said their shortcomings led to a lack of knowledge of contraception among youths who choose to be sexually active.,Critics of such abstinence-only programs said their shortcomings led to a lack of knowledge of contraception among youths who choose to be sexually active.
fear to sadness: Russell was in a state of panic over how he would be .,Russell was in a state of distress about his future.
"confusion to disappointment: disarray, with a question mark over what footage to show of Taylor .","disarray, with a question mark over what footage to show of Taylor ."
confusion to curiosity: The death is being treated as suspicious .,The suspicious nature of the death is being investigated.
fear to annoyance: disorderly and shouting to cause alarm.,disorderly and shouting to cause alarm.
gratitude to approval: It is the dream of any sci-fi fans and this video shows the hoverbike finally taking off - thanks to a kickstarter campaign and a forward-thinking inventor.,"The hoverbike's successful takeoff, made possible by a forward-thinking inventor and a kickstarter campaign, fulfills the dreams of sci-fi enthusiasts."
admiration to approval: Kennedy's rhetoric in Berlin was equal to his good intentions.,Kennedy's speech in Berlin matched his positive intentions.
surprise to disappointment: The Williams cars were surprisingly uncompetitive.,The performance of the Williams cars was unexpectedly poor.
sadness to disappointment: The biggest loss is the track time and the long run.,The most significant setback is the time spent on the track and the extended distance covered.
"joy to admiration: I'm glad they got to know him.""",It's good that they had the chance to meet him.
caring to fear: Cat owners have raised fears for their pets' lives after more than 100 went missing in one town - and some returned possible signs of abuse.,Cat owners have raised fears for their pets' lives after more than 100 went missing in one town - and some returned possible signs of abuse.
"sadness to nervousness: Worry: An animal which has been missing since August 20 (left) and Midnight, last seen on August 13 (right) High number: Most of the disappearances have happened in the last few months, but some of the vanishing pets date back to the beginning of the year.","Worry: An animal which has been missing since August 20 (left) and Midnight, last seen on August 13 (right) High number: Most of the disappearances have happened in the last few months, but some of the vanishing pets date back to the beginning of the year."
approval to sadness: Ipswich mayor Bill Quinton said: 'I share the devastation any cat owner feels when their much-loved pet goes missing or is injured or killed.,Ipswich mayor Bill Quinton said: 'I share the devastation any cat owner feels when their much-loved pet goes missing or is injured or killed.
"gratitude to admiration: From the penalty spot in the 92nd minute, he coolly, expertly, steered Liverpool to their opening Champions League victory against Ludogorets on Tuesday night.","From the penalty spot in the 92nd minute, he coolly, expertly, steered Liverpool to their opening Champions League victory against Ludogorets on Tuesday night."
excitement to joy: It was exhilarating and there was barely time to pause for breath before the Kop was in full song.,It was exhilarating and there was barely time to pause for breath before the Kop was in full song.
"excitement to admiration: There was so much enthusiasm about the place, so much energy in those red shirts that they spent too much time throwing bodies forward for the majority of the game.","The place was filled with enthusiasm and energy, causing the team in red shirts to constantly push forward throughout the game."
admiration to disapproval: To blame Sterling simply because he lost the ball on the edge of the Ludogorets penalty area would not do justice to his energetic and captivating peformamce.,To blame Sterling simply because he lost the ball on the edge of the Ludogorets penalty area would not do justice to his energetic and captivating peformamce.
"surprise to disapproval: Perhaps surprisingly, the Michigan Association of Secondary School Principals opposes the idea, saying students already have enough standardized tests to study for as they exit high school.","The Michigan Association of Secondary School Principals is against the idea, stating that students have an adequate amount of standardized tests to prepare for upon graduating high school."
optimism to caring: Worried health chiefs in the Welsh capital hope people will be shocked at seeing video of themselves so intoxicated.,Health officials in Cardiff are concerned and expect that individuals will be alarmed upon viewing footage of themselves heavily intoxicated.
"admiration to approval: Cardiff, the capital of Wales, is well known across the UK for its vibrant nightlife.","The lively nightlife in Cardiff, the capital of Wales, is widely recognized throughout the UK."
"optimism to caring: Batista:  I hope, at the very least, first of all, I have to say that the real issue here is for me to get my children back.","My main concern is to regain custody of my children, that's the bottom line."
"optimism to caring: I hope, and it's my prayer, that this fallout will help enlighten those people who have any question about organ donation come forward, because there are so many people who are dying as a result of not having an organ.","My prayer is that this fallout will bring awareness to those who have doubts about organ donation and encourage them to come forward, as many people are dying due to the lack of organs."
admiration to approval: His reputation for performing on the biggest stage was confirmed when he achieved the same double at the Athens Olympics in 2004.,His reputation for performing on the biggest stage was confirmed when he achieved the same double at the Athens Olympics in 2004.
"excitement to joy: After pipping his great American rival Brendan Hansen in the 100m final, Kitajima let rip with a primal scream of joy before exclaiming ""cho kimochi ii!""","Kitajima defeated his American rival Brendan Hansen in the 100m final and then let out a loud scream of happiness, followed by the words ""cho kimochi ii!"" "
"admiration to disappointment: But even his superb technique couldn't propel the double, double Olympic champion to a unprecedented triple triumph at London 2012 -- a fifth place in the 100m was his best individual showing.","Despite his exceptional skills, the two-time Olympic gold medalist failed to achieve an unprecedented triple victory at the London 2012 games, with his highest individual performance being a fifth-place finish in the 100m event."
"gratitude to admiration: We are grateful for the continued prayers from Kali's supporters, which no doubt drive her recovery.""",Kali's supporters' ongoing prayers are greatly appreciated and undoubtedly contribute to her recovery.
