input_text,target_text
admiration to approval: That’s a good thing as all top teams need some sulphur in the air at times.,"Top teams require a certain amount of sulphur in the air from time to time, which is a positive thing."
confusion to annoyance: It’s just made everything worse and harder to deal with.,It’s just made everything worse and harder to deal with.
fear to sadness: which has been comforting in what has been a horrendous two weeks .,A consoling factor amidst a harrowing couple of weeks.
"admiration to surprise: Surprisingly, given the speed of the Ziesel, there are no roaring engines and no exhaust fumes, as the mobility scooters are powered totally by electricity.","Surprisingly, given the speed of the Ziesel, there are no roaring engines and no exhaust fumes, as the mobility scooters are powered totally by electricity."
admiration to approval: The mobility scooters are powered totally by electricity and are perfect for thrill seekers looking to hit the ski slopes .,The mobility scooters are powered totally by electricity and are perfect for thrill seekers looking to hit the ski slopes .
gratitude to admiration: However the one place where business was brisk on Tuesday were Chicago's sport retailers who were doing a good business in Blackhawks merchandise.,However the one place where business was brisk on Tuesday were Chicago's sport retailers who were doing a good business in Blackhawks merchandise.
excitement to joy: The youngsters couldn't hide their delight after the Blackhawks snatched a dramatic 3-2 victory to seal their second Stanley Cup in just four seasons.,The youngsters were overjoyed when the Blackhawks grabbed a dramatic 3-2 victory to secure their second Stanley Cup in only four seasons.
disappointment to disapproval: But regular-season excellence has not translated into playoff .,But regular-season excellence has not translated into playoff .
"love to caring: to know that accidents happen, and we love him and we don't want him to .","Understanding that unforeseen events can occur, we have affection for him and desire to keep him safe."
"excitement to admiration: For excitement and goals, he was my favourite player,' the United and England captain said.",The United and England captain expressed his admiration for the player's thrilling style of play and goal-scoring prowess.
"admiration to approval: Her work paid off at the Vancouver Olympics last year, where she scored a record 228.56 points to win gold in women's figure skating.","Her work paid off at the Vancouver Olympics last year, where she scored a record 228.56 points to win gold in women's figure skating."
"joy to approval: With police flocking to the area, Ms Lyons said the situation seem a little safer at that time.","With police flocking to the area, Ms Lyons said the situation seem a little safer at that time."
"excitement to optimism: With the town situated next to UC Santa Barbara campus, there is a high student population and Ms Lyons said many young students looked forward to a bright future.","With the town situated next to UC Santa Barbara campus, there is a high student population and Ms Lyons said many young students looked forward to a bright future."
admiration to approval: But this vibrant city has so much to offer that it's worth using every free moment to see something new.,This dynamic urban center has an array of offerings that make it worth utilizing any available free time to experience something different.
"admiration to caring: Even if you're alone, this is a fine place to sit at the bar, munching delicious wiener schnitzel and potatoes, and have casual conversations with the locals.","Don't worry about being alone, as this is a perfect place to sit at the bar, savor some delicious wiener schnitzel and potatoes, and engage in casual conversations with the locals."
sadness to disappointment: There was more bad news for Everton on Tuesday when it was confirmed that goalkeeper Tim Howard will be out for up to six weeks with the calf injury he sustained against Stoke City.,There was more bad news for Everton on Tuesday when it was confirmed that goalkeeper Tim Howard will be out for up to six weeks with the calf injury he sustained against Stoke City.
admiration to approval: Members of NATO also applauded the announcement.,The announcement received a positive response from NATO members.
"gratitude to approval: Neither, it seems, will controversy -- thanks, in part, to his new hobby: painting art, and selling it.","Painting and selling art has helped him steer clear of controversy, it seems."
"admiration to caring: It provided a tremendous release for me,"" he said.",He expressed that it gave him a tremendous sense of relief.
"joy to admiration: The 43-year-old, who who was arrested over child pornography a few days before his death, wrote: 'Just finished a day with the most beautiful girl in the Beach Club of Sotogrande.","The 43-year-old, who who was arrested over child pornography a few days before his death, wrote: 'Just finished a day with the most beautiful girl in the Beach Club of Sotogrande."
admiration to love: We've had meetings in the past where I like a two-way dialogue.,We've had meetings in the past where I like a two-way dialogue.
sadness to disappointment: That hurt me a little bit because I wanted to see that on Sunday.,That hurt me a little bit because I wanted to see that on Sunday.
approval to disapproval: I'm not going to do that and I have still got my enthusiasm.,"I refuse to do that, but my enthusiasm persists."
"approval to caring: What I won't take is abuse, and certainly none of my family will take abuse.",My family and I will not put up with any kind of abuse.
optimism to caring: She hopes that he is 'out in the woods' and hasn't given up on the prospect of finding him.,She prays that he hasn't abandoned the idea of finding him in the woods.
"admiration to sadness: Heartbreaking images of Jeremy the koala have gone viral since he was treated at Australian Marine, Wildlife Research and Rescue Organisation (AMWRRO) on Tuesday .","Heartbreaking images of Jeremy the koala have gone viral since he was treated at Australian Marine, Wildlife Research and Rescue Organisation (AMWRRO) on Tuesday ."
"sadness to disappointment: That ""perfect storm"" created a prescription drug addiction epidemic in our state.","That ""perfect storm"" created a prescription drug addiction epidemic in our state."
approval to disapproval: One without the other simply doesn't work to manage this chronic disease.,One without the other simply doesn't work to manage this chronic disease.
"realization to sadness: The actress, who is best-known for playing Dr Clodagh Delaney in Irish medical drama The Clinic, told the inquest she collapsed when she realised her son’s life was in danger.","At the inquest, the actress, who gained fame for her portrayal of Dr Clodagh Delaney in The Clinic, stated that she passed out when she became aware of her son's life-threatening situation."
caring to sadness: I give you my sincere sympathy.’ Miss Arnold and Mr Davies were due to wed last year but postponed the ceremony after Flynn’s death in May.,"I offer you my genuine condolences. Miss Arnold and Mr Davies had scheduled their wedding for last year, but they put it off after Flynn's death in May."
"desire to curiosity: I wish to know if you have given Smith any money if you have knot would you be so kind as to try to send me a little as I want sum to get the child sum close (sic) with as she has knon to come out with please write by return of post you can send either stamps..' The letters are on paper stamped: 'County Gaol, Durham,' and were sent to William Lowrey in West Auckland.","May I inquire if you have given Smith any money? If not, would you be so kind as to send me a little as I need it to purchase clothing for the child who is expected to arrive soon? Please respond promptly and you may send stamps if you wish. "
excitement to joy: Newcastle Falcons players celebrate with the Kingston Park faithful in the South Stand on Sunday .,Sunday saw the Newcastle Falcons players celebrating with the South Stand fans at Kingston Park.
joy to surprise: A ten-year-old boy burst into tears as he led his school in the Pledge of Allegiance - only to be surprised by the return of his soldier father who had been serving in Afghanistan.,A ten-year-old boy burst into tears as he led his school in the Pledge of Allegiance - only to be surprised by the return of his soldier father who had been serving in Afghanistan.
approval to realization: I think it's something I've learned to live with.,I think it's something I've learned to live with.
"annoyance to disapproval: Even Starbucks, one of the most dominant brands in the United States, is probably publicly hated more than it's praised.","Even though it's one of the most dominant brands in the US, Starbucks is probably more unpopular than popular among the public."
"sadness to disappointment: Unfortunately, common sense, safe driving and social media rules are a lot like deodorant, the people who need it the most don't use it.","Unfortunately, common sense, safe driving and social media rules are a lot like deodorant, the people who need it the most don't use it."
admiration to caring: The school's headmaster today described Mr Bushnell as 'a highly respected colleague and friend' and urged members of the public to look out for him.,The school's headmaster today described Mr Bushnell as 'a highly respected colleague and friend' and urged members of the public to look out for him.
"approval to realization: That's because for women, the ability to decide whether and when to have children has changed everything.","That's because for women, the ability to decide whether and when to have children has changed everything."
"approval to realization: In the decades since birth control became widely available, child mortality declined and health outcomes improved for women, infants and children.","In the decades since birth control became widely available, child mortality declined and health outcomes improved for women, infants and children."
disappointment to disapproval: To put them here would completely spoil Hardy's beautiful countryside.,The placement of them here would completely destroy the beauty of Hardy's countryside.
admiration to love: That's what I like about it.,That's what I like about it.
admiration to approval: I think it's one of the biggest in Europe.,It's my view that it's one of the biggest in Europe.
realization to surprise: I've never seen anything like it before.,I've never seen anything like it before.
admiration to surprise: Eva astounded nurses and midwives as well as her family when she was born weighing 7lbs 4oz at the James Cook University Hospital in Middlesbrough.,"Nurses, midwives, and Eva's family were astonished when she was born weighing 7lbs 4oz at James Cook University Hospital in Middlesbrough."
admiration to approval: That's a good thing; it's a conversation about race that has the potential to bring us closer together.,It's a positive development that this dialogue about race could bring us together.
optimism to desire: only hope that I looked okay.,The single desire I had was to come across as decent.
optimism to nervousness: I just hope it didn’t look stupid on TV.,I'm anxious about how it looked on TV.
"sadness to nervousness: Her family grew worried when neither she nor Owen returned home, and her cellphone went unanswered.","Her family grew anxious when she and Owen didn't come back home, and she didn't respond to her phone."
"caring to nervousness: Charlotte's daughter, Lindsay Schilling, 20, said that is when she became concerned.","It was then that Lindsay Schilling, who is Charlotte's 20-year-old daughter, became apprehensive."
"disgust to disappointment: In Baba Amr, the situation was worse.",Baba Amr was in a worse situation.
"caring to nervousness: He had developed an addiction to morphine during the First World War, and worried that the painting showed the effects the drug was having on his body.","He had developed an addiction to morphine during the First World War, and worried that the painting showed the effects the drug was having on his body."
caring to annoyance: It's become a massive problem .,It's become a massive problem .
fear to sadness: The death toll from a horrific tour bus crash has risen from five to nine after the vehicle slid off an icy interstate in Oregon before tumbling over a steep embankment near an area known as Deadman Pass.,The death toll from a horrific tour bus crash has risen from five to nine after the vehicle slid off an icy interstate in Oregon before tumbling over a steep embankment near an area known as Deadman Pass.
fear to sadness: Emergency rescue: Emergency workers rushed to a frightening wreckage that left nine people dead after their tour bus crashed in Eastern Oregon injuring 26 others on Sunday morning .,"Emergency rescue teams were called to the site of a tour bus crash in Eastern Oregon on Sunday morning, where nine people lost their lives and 26 others were injured."
love to caring: I just like to help her' 'They have a really special bond.,I have a fondness for aiding her.
"optimism to confusion: The current uncertainty will likely be decided in the next few days, he predicted.","The current uncertainty will likely be decided in the next few days, he predicted."
disappointment to disapproval: recommendation but was not surprised it had been declined.,"The advice was not accepted, but the refusal was not surprising."
"optimism to admiration: If you do a good job, you may be rewarded for your efforts when things improve,"" he said.","He remarked that if you do a commendable job, you could be acknowledged for your efforts when things get better."
annoyance to disapproval: It is not worth arguing .,It is not worth arguing .
disgust to sadness: is sickening that such a well-known footballer would make such an .,is sickening that such a well-known footballer would make such an .
gratitude to admiration: Thankfully incidents of this nature are extremely rare on our network and the Tube is one of the safest railways in the world.,"It is gratifying to know that incidents like this are exceptionally rare on our network, and the Tube is regarded as one of the most secure railways globally."
"optimism to approval: Somewhat, reluctantly the EPC gave its approval at the time and we are now going back to a preferable outcome.","Somewhat, reluctantly the EPC gave its approval at the time and we are now going back to a preferable outcome."
disappointment to disapproval: Not an ideal situation for a democracy -- and one that proved disastrous in the case of the Iraq War.,Not an ideal situation for a democracy -- and one that proved disastrous in the case of the Iraq War.
"annoyance to embarrassment: The case will infuriate taxpayers, who will have to foot the bill, and heaps embarrassment on RBS, which was fined £2.8million a year ago for ‘multiple failings’ in complaints handling.","The case will infuriate taxpayers, who will have to foot the bill, and heaps embarrassment on RBS, which was fined £2.8million a year ago for ‘multiple failings’ in complaints handling."
admiration to surprise: Stunning: Dead Rising 3 looks much better than the last two games - making the most out of the hardware .,Stunning: Dead Rising 3 looks much better than the last two games - making the most out of the hardware .
"disappointment to remorse: Regrettably, the Clacton by-election will make it worse, as positions become more entrenched.",It is regrettable that the Clacton by-election will worsen the situation by entrenching positions even further.
confusion to surprise: I don't know what to say.,I'm speechless.
approval to sadness: I knew what I was doing but I think it must have been a cry for help.,I knew what I was doing but I think it must have been a cry for help.
"joy to approval: Encouragingly, the resulting decreases in antibiotic use in the community can be linked to decreases in antibiotic-resistant infections.","Encouragingly, the resulting decreases in antibiotic use in the community can be linked to decreases in antibiotic-resistant infections."
"admiration to surprise: The Ivorian made a shock return to Chelsea last summer after leaving the club in 2012, signing a 12 month deal.","The Ivorian made a shock return to Chelsea last summer after leaving the club in 2012, signing a 12 month deal."
admiration to approval: But we are more positive that we want to win.,But we are more positive that we want to win.
"optimism to admiration: And with a spotless prison record, his chances could good.",His chances are favorable due to his impeccable prison record.
admiration to approval: The head of the world's economic watchdog delivered a stunning endorsement of the coalition's record last night - saying Britain was setting an example to the rest of the world.,The head of the world's economic watchdog delivered a stunning endorsement of the coalition's record last night - saying Britain was setting an example to the rest of the world.
"optimism to desire: I wanted her to be proud of me, and I didn’t want her to feel as if she had a fat mum.","I wanted her to be proud of me, and I didn’t want her to feel as if she had a fat mum."
sadness to disappointment: I was in hospital for two weeks and wasn’t able to return to work for six weeks.,I was in hospital for two weeks and wasn’t able to return to work for six weeks.
"admiration to love: She said: 'I’m the smallest I’ve ever been, and I feel wonderful.","She said: 'I’m the smallest I’ve ever been, and I feel wonderful."
"confusion to curiosity: When I was bigger, I didn’t go out with her as much, and I wondered whether that was creating a barrier to us bonding.","When I was bigger, I didn’t go out with her as much, and I wondered whether that was creating a barrier to us bonding."
"joy to admiration: The magnificent creature seems calm and placid, blissfully unbothered by the swimmers surrounding it.","The impressive creature looks relaxed and undisturbed, unperturbed by the swimmers in its vicinity."
gratitude to joy: It’s a huge honour and I’m delighted.,It’s a huge honour and I’m delighted.
desire to realization: It’ s a dream come true to do it.,It's a dream realized to do it.
"excitement to admiration: Last weekend one of the nation's largest and most popular music festivals was held, with more than 81,000 people in attendance over the two days.","With a turnout of over 81,000 people over the weekend, one of the country's largest and most beloved music festivals was held."
"approval to disapproval: hate them, nor does my brother Ismail, he does not.","hate them, nor does my brother Ismail, he does not."
excitement to admiration: It's much more exciting than any soap or drama on TV.,It's considerably more stimulating than any soap or drama on TV.
"admiration to surprise: With her make-up and hair completely flawless, it's hard to believe that Tamara is a first time mother.","With her make-up and hair completely flawless, it's hard to believe that Tamara is a first time mother."
excitement to surprise: I've never felt that intensely before.,I've never felt that intensely before.
"gratitude to joy: wrote alongside the immaculate snap: 'Welcome to the world Sophia, our .","Jotted down alongside the flawless snap: 'Say hello to Sophia, our little bundle of joy.'"
admiration to approval: The 59-year-old has successfully steered the club to top-flight security after a difficult start to the season.,"Despite a difficult beginning to the season, the 59-year-old has led the club to safety in the top-flight."
"admiration to sadness: His grieving family have paid tribute to their 'unique, caring and compassionate' son.","His grieving family have paid tribute to their 'unique, caring and compassionate' son."
disgust to sadness: course I had severe side effects to the drugs which included severe all .,course I had severe side effects to the drugs which included severe all .
"admiration to approval: really powerful in that because I have no control over it, it just happens.","really powerful in that because I have no control over it, it just happens."
"optimism to admiration: Hopefully the new owner has a taste for cooking and will no doubt be delighted by the gourmet chef's kitchen, butler's pantry and grilling patio.","If the new owner has a love for cooking, they will undoubtedly appreciate the gourmet chef's kitchen, butler's pantry, and grilling patio."
fear to nervousness: things that mankind was afraid of.,Items that induced anxiety in mankind.
sadness to disappointment: A student who suffered a stroke has condemned the hospital where she was treated as a 'disgrace'.,The hospital that provided treatment to a student who suffered a stroke has been denounced as a 'disgrace' by the patient.
annoyance to disappointment: Staff hardly paid any attention to me.,The staff showed little interest in me.
fear to nervousness: was too scared to turn a light on.,Was too nervous to activate the light switch.
approval to caring: afforded due process and we will continue to monitor the situation .,We will oversee that proper legal procedures are followed and remain vigilant about the situation.
fear to nervousness: Laporte and the rest of the family fear that the well-traveled 18-year-old has been kidnapped.,"The Laporte family is anxious that their 18-year-old, who has traveled extensively, may have been abducted."
realization to sadness: Williams eventually arrived at Mr Hignett’s home the following morning over 12 hours late only to find the old man was gone.,Williams eventually arrived at Mr Hignett’s home the following morning over 12 hours late only to find the old man was gone.
"sadness to disappointment: Passing sentence the judge Mr Justice David Mackay: 'It is a very sad thing to see you here at your age, a man of good character who had won good opinion from people you worked with.","In delivering his verdict, Judge Mr Justice David Mackay expressed his disappointment at seeing a man of good character and respected by his colleagues in court at his age."
"joy to love: Our favorite is ""Mitt Romney Style,"" by New York-based CollegeHumor.com, making fun of the Republican governor and failed presidential candidate's wealth and swagger.","""The parody video ""Mitt Romney Style"" by CollegeHumor.com, located in New York, is our favorite, as it mocks the Republican governor and failed presidential hopeful's opulence and bravado."""
admiration to surprise: Best advertisement: A Dramatic Surprise on a Quiet Square .,Best advertisement: A Dramatic Surprise on a Quiet Square .
admiration to annoyance: Best public service broadcast: Dumb Ways to Die .,Best public service broadcast: Dumb Ways to Die .
admiration to approval: The striking thing about walking into the lobby is just how serene it is.,The lobby exudes a sense of tranquility upon arrival.
"joy to admiration: I savour a delicious crab starter with cucumber, grapefruit and blackberry jelly (£14) followed by a brilliantly executed beef fillet with potato cake, oxtail spring roll, stilton beignet, carrot and courgette puree (£29).","I savour a delicious crab starter with cucumber, grapefruit and blackberry jelly (£14) followed by a brilliantly executed beef fillet with potato cake, oxtail spring roll, stilton beignet, carrot and courgette puree (£29)."
"joy to admiration: The DIY Bloody Mary bar there is a great idea, but I summon a revitalising oatmeal and banana smoothie and a dreadnought of an English breakfast served in a huge roll from an interesting and fun New York-style menu.","The DIY Bloody Mary bar there is a great idea, but I summon a revitalising oatmeal and banana smoothie and a dreadnought of an English breakfast served in a huge roll from an interesting and fun New York-style menu."
"optimism to admiration: A stable, democratic and prosperous Egypt constitutes a tremendous asset for the AU, as it strives to achieve its stated objectives.""","A stable, democratic and prosperous Egypt constitutes a tremendous asset for the AU, as it strives to achieve its stated objectives."""
disgust to sadness: was the victim of a sexual assault.,was the victim of a sexual assault.
joy to admiration: Marina Dalglish added: 'It is fantastic to see people are getting behind the charity and having such a lot of fun doing it.,Marina Dalglish remarked that it's wonderful to observe individuals backing the charity and having a great time in the process.
pride to admiration: I am so proud of her.,I am so proud of her.
"admiration to approval: However, it is also a place where French players have done well, notably Jo Wilfried Tsonga, who is an enormously popular regular visitor.","However, it is also a place where French players have done well, notably Jo Wilfried Tsonga, who is an enormously popular regular visitor."
surprise to sadness: Becca D'Angelo posted on Twitter: 'Such heartbreaking news this morning cannot believe it.,Becca D'Angelo posted on Twitter: 'Such heartbreaking news this morning cannot believe it.
"surprise to disappointment: It is the latest shocking death threatening to undermine patient faith in the Welsh Ambulance Service, which has met its response targets just once in the past two-and-a-half years.","It is the latest shocking death threatening to undermine patient faith in the Welsh Ambulance Service, which has met its response targets just once in the past two-and-a-half years."
caring to sadness: The coroner said he was concerned as Miss Baxandall’s death was the third he had dealt with recently where ambulance delays were a factor.,"Ambulance delays were a factor in three recent cases, including Miss Baxandall's death, which concerned the coroner."
"caring to sadness: Two of the boys, John and Gerrit, have cerebral palsy and require special care.","Two of the boys, John and Gerrit, have cerebral palsy and require special care."
"caring to sadness: Our hearts are with you.’ As his country said prayers on Sunday for those who were on board the missing flight, Malaysia's Prime Minister said no words could describe their pain.","Our sympathies are with you. Malaysia's Prime Minister expressed the nation's pain as they prayed for the missing flight on Sunday, acknowledging that no words could describe their sorrow."
"nervousness to disappointment: Distrubing: The headless pigeons and other birds has upset store owners, who say they are a health risk .","Distrubing: The headless pigeons and other birds has upset store owners, who say they are a health risk ."
"caring to nervousness: The stench of rotting chicken lingers in the alleys behind their businesses, and the store owners are concerned about possible health risks.","The foul scent of decaying chicken lingers in the passageways behind their enterprises, and the shopkeepers are apprehensive about potential health perils."
"gratitude to admiration: With his distinctive flowing grey beard and the traditional Sikh headgear that has earned him the nickname ""the Turbaned Tornado,"" Singh has been a star entrant at marathons all over the world.","With his distinctive flowing grey beard and the traditional Sikh headgear that has earned him the nickname ""the Turbaned Tornado,"" Singh has been a star entrant at marathons all over the world."
"admiration to approval: To me the famous are those who are kind to fellow human beings and dedicate their life to charity.""",I believe that the notable are people who demonstrate benevolence towards others and devote their lives to charitable work.
"optimism to admiration: We have a great chance of finding Endeavour.""",Our chances of finding Endeavour are excellent.
"annoyance to embarrassment: Furious with the distasteful comment, dozens of Twitter users fired back with their own tweets labeling the comment as shameful.",The distasteful comment sparked a backlash from numerous Twitter users who labeled it as shameful.
"disappointment to embarrassment: However, the attack is an embarrassing blow for Brazil’s Olympic organisers – who are keen to promote Rio’s improved safety record and dispel fears over crime.","However, the attack is an embarrassing blow for Brazil’s Olympic organisers – who are keen to promote Rio’s improved safety record and dispel fears over crime."
"excitement to admiration: After the visit, Sir Steve spoke of his excitement at the spectacular venue, located in the shadow of Rio’s iconic Corcovado mountain.","Sir Steve spoke of his delight at the magnificent venue, located near the renowned Corcovado mountain in Rio, after the visit."
admiration to approval: This tactic pays off particularly well when covering former Massachusetts Gov.,This tactic pays off particularly well when covering former Massachusetts Gov.
"sadness to remorse: It's sad, she is missing out on them growing up and getting married.",It's regrettable that she's not experiencing their growth and matrimony.
disgust to annoyance: It's a bit of an eyesore.,It's a bit of an eyesore.
approval to disappointment: Prices to Sweden have seen the largest drop since last year - down 7.1% - to a cost of £466 per person .,Prices to Sweden have seen the largest drop since last year - down 7.1% - to a cost of £466 per person .
"disappointment to disapproval: For those looking for winter sun, however, the news isn't quite as cheery.","For those looking for winter sun, however, the news isn't quite as cheery."
"joy to admiration: That's information that Genevieve Hein, 33, who always hangs up her towels at hotels to reuse them the next day, would enjoy having.","Genevieve Hein, 33, who is known for reusing her hotel towels by hanging them up, would appreciate this information."
"joy to disappointment: I can't imagine how those feelings would enhance my vacation, which is supposed to be all about feeling good.""","I am unable to envision how those sensations would contribute to my trip, which is expected to be a positive experience."
admiration to surprise: He's famous for his love of technology but Prince Charles found himself getting a bit closer to the action than he bargained for this morning.,"Despite his reputation for being a technology enthusiast, Prince Charles found himself unexpectedly immersed in the action this morning."
"joy to admiration: Cheerful: Charles, who has long been fascinated by technology, was on top form .","Charles, who has been captivated by technology for a long time, was in excellent form."
confusion to realization: I had no idea deliveries had been stopped but it makes sense now.,I had no idea deliveries had been stopped but it makes sense now.
"joy to approval: There is one piece of good news: The deficit is coming down, from 9.2% when Obama took office to 4.1% of GDP in 2017.","The deficit has reduced from 9.2% to 4.1% of GDP, which is a positive development."
joy to approval: It's just going to be nice to that I have a bit of security for once and that I can pay the rent this week.,It's just going to be nice to that I have a bit of security for once and that I can pay the rent this week.
fear to nervousness: Russell was in a state of panic over how he would be .,Russell was worried about his fate.
fear to nervousness: Troubled: Taylor Armstrong's husband was fearful over the candid TV footage Bravo producers were planning to air in the upcoming season of The Real Housewives of Beverly Hills .,The upcoming season of The Real Housewives of Beverly Hills had Taylor Armstrong's husband worried due to the candid TV footage that Bravo producers were planning to air.
"confusion to disappointment: disarray, with a question mark over what footage to show of Taylor .","disarray, with a question mark over what footage to show of Taylor ."
admiration to desire: objective of this campaign is to kick-start sales of our beautiful .,The goal of this campaign is to commence the sales of our attractive items.
admiration to approval: But the speech is worth recalling today because it amounted to such a profound pivot away from the prevailing nuclear logic of the Cold War.,The speech is worth revisiting today because it signaled a profound turning point away from the prevailing nuclear doctrine of the Cold War.
sadness to disappointment: The biggest loss is the track time and the long run.,The most substantial loss is the track time and the distance covered during a long run.
"joy to admiration: I'm glad they got to know him.""",It's great that they got to be familiar with him.
optimism to desire: I wished my piece could have been much longer.,I wished my piece could have been much longer.
surprise to annoyance: I couldn't believe all the violence.,The violence was beyond my comprehension.
"admiration to approval: From the penalty spot in the 92nd minute, he coolly, expertly, steered Liverpool to their opening Champions League victory against Ludogorets on Tuesday night.","With a cool and expertly executed penalty in the 92nd minute, Liverpool sealed their first Champions League win against Ludogorets on Tuesday night."
excitement to joy: Skipper Gerrard punches the air with delight after winning the game for Liverpool from the spot .,Skipper Gerrard punches the air with delight after winning the game for Liverpool from the spot .
excitement to joy: It was exhilarating and there was barely time to pause for breath before the Kop was in full song.,It was exhilarating and there was barely time to pause for breath before the Kop was in full song.
"excitement to admiration: There was so much enthusiasm about the place, so much energy in those red shirts that they spent too much time throwing bodies forward for the majority of the game.",The energy and enthusiasm in the place was so high that the team in red shirts spent an excessive amount of time pushing forward during the game.
admiration to disapproval: To blame Sterling simply because he lost the ball on the edge of the Ludogorets penalty area would not do justice to his energetic and captivating peformamce.,To blame Sterling simply because he lost the ball on the edge of the Ludogorets penalty area would not do justice to his energetic and captivating peformamce.
"surprise to disapproval: Perhaps surprisingly, the Michigan Association of Secondary School Principals opposes the idea, saying students already have enough standardized tests to study for as they exit high school.","The Michigan Association of Secondary School Principals opposes the notion, pointing out that students have a sufficient number of standardized tests to prepare for when they finish high school."
optimism to caring: Worried health chiefs in the Welsh capital hope people will be shocked at seeing video of themselves so intoxicated.,Health leaders in Cardiff are worried and hope that individuals will be surprised by the video footage of themselves being extremely intoxicated.
"admiration to approval: But compared to European countries that opted for more severe austerity measures, America's economy is looking pretty good these days, featuring comparative stability, growth and reduced unemployment, no matter how slow.","While progress may be slow, the American economy is outperforming European countries that implemented more severe austerity measures, with greater stability, growth, and reduced unemployment."
"admiration to approval: No, what he wants the court to do is take into consideration what he's done, what a wonderful thing it is he's done and some understanding from the court.","The court should consider his accomplishments, recognize their significance, and show compassion."
"optimism to desire: Batista:  I hope, at the very least, first of all, I have to say that the real issue here is for me to get my children back.","The most important thing for me is to get my kids back, that's my top priority."
"optimism to caring: I hope, and it's my prayer, that this fallout will help enlighten those people who have any question about organ donation come forward, because there are so many people who are dying as a result of not having an organ.","I pray that this fallout will shed light on the importance of organ donation and motivate those who have questions to come forward, as there are numerous individuals who are dying due to the lack of available organs."
"admiration to disappointment: But even his superb technique couldn't propel the double, double Olympic champion to a unprecedented triple triumph at London 2012 -- a fifth place in the 100m was his best individual showing.","Even though he possessed remarkable abilities, the two-time Olympic gold medalist was unable to attain an unparalleled triple triumph at the London 2012 games, with his top individual performance being a fifth-place finish in the 100m event."
admiration to approval: sense of moral values - and leadership passionate in its devotion to .,Leadership that is passionate about upholding moral values.
optimism to caring: utterance will lift the hearts of those around the world who thirst for .,utterance will lift the hearts of those around the world who thirst for .
"gratitude to admiration: John F. Kennedy, 1960 Democratic Presidential nominee, thanks the Democratic National Convention for selecting him.","The Democratic National Convention is appreciated by John F. Kennedy, the 1960 Democratic Presidential nominee, for electing him."
excitement to joy: Lady was more than happy to back her claim that she is 'pretty much .,Lady was more than happy to back her claim that she is 'pretty much .
"embarrassment to remorse: Uzma Khan, defending, said: 'Mr Topham is an utterly remorseful man full of shame.","Uzma Khan, defending, said: 'Mr Topham is an utterly remorseful man full of shame."
excitement to approval: THATS INTERESTING  BEING A RECEIVER FROM  VODAFONE .,THATS INTERESTING  BEING A RECEIVER FROM  VODAFONE .
confusion to curiosity: Ordered phones then cancelled them what's wrong with that.,Why is it a concern to order phones and then cancel them?
joy to approval: The goal of the app is simple: to Make Life Better.,The goal of the app is simple: to Make Life Better.
optimism to desire: I’m expecting a tough fight but there’s only going to be one winner and that’s me.,I’m expecting a tough fight but there’s only going to be one winner and that’s me.
gratitude to relief: Fortunately nobody was injured or killed by his actions.,Fortunately nobody was injured or killed by his actions.
"approval to surprise: Much like the unexpected demand of the gold iPhone 5S handset, the pink version of the cheaper handset has been a big success.","Much like the unexpected demand of the gold iPhone 5S handset, the pink version of the cheaper handset has been a big success."
confusion to disappointment: The Coalition is facing a serious crisis of public confidence as five out of six voters now believe it will not survive until the 2015 General Election.,The Coalition is facing a serious crisis of public confidence as five out of six voters now believe it will not survive until the 2015 General Election.
confusion to disappointment: Confidence crisis: Only one in six voters now believe the Coalition will survive to May 2015 because David Cameron and Nick Clegg continue to squabble .,Confidence crisis: Only one in six voters now believe the Coalition will survive to May 2015 because David Cameron and Nick Clegg continue to squabble .
fear to nervousness: It came after mounting fears that the Coalition is on the verge of collapse.,The Coalition's imminent collapse caused mounting concerns.
gratitude to admiration: The actual village has a whopping 117 buildings with Grade II listed status - and now the model version has qualified too thanks to its authentic portrayal of Cotswolds style and environment.,"With its faithful representation of the Cotswolds style and environment, the model village has achieved Grade II listed status, just like the actual village that boasts 117 listed buildings."
gratitude to admiration: To scale: The actual village has a whopping 117 buildings with Grade II listed status - and now the model version has qualified too thanks to its authentic portrayal of Cotswold style and environment .,"The model village has been recognized for its accurate portrayal of the Cotswold style and environment, earning it the same Grade II listed status as the actual village's 117 buildings."
"joy to admiration: Pride and joy: owner Julian Atherton looks at the model village of Bourton-on-the-Water, along the river .","With a sense of pride and joy, Julian Atherton admires the model village of Bourton-on-the-Water, which sits by the river."
admiration to approval: The position has afforded me an unparalleled opportunity to travel around the continent meeting designers and going behind the scenes of what is fast becoming an influential and meaningful industry.,"The position has presented me with an unparalleled prospect to travel throughout the continent, meet with designers, and gain insight into the behind-the-scenes operations of a burgeoning and meaningful industry."
excitement to joy: I find it a hugely exciting field of fashion that is finally having its moment to shine.,I'm thrilled that the fashion industry is finally getting the recognition it deserves.
"gratitude to joy: Student: I can't believe it happened here, but I'm glad it did » .","Student: I can't believe it happened here, but I'm glad it did » ."
approval to disapproval: Senior Chris Bell couldn't agree more.,Senior Chris Bell couldn't agree more.
"confusion to anger: What the hell am I doing, I ask myself, as I stand shivering on the brink.","What the hell am I doing, I ask myself, as I stand shivering on the brink."
